pitcher,season,date,team,opp,asof_k_pct,l5_k_pct,asof_bb_pct,l5_bb_pct,asof_k_bb_pct,l5_k_bb_pct,asof_csw,l5_csw,asof_whiff,l5_whiff,asof_velo,l5_velo,asof_spin,l5_spin,asof_gb_pct,l5_gb_pct,asof_fb_pct,l5_fb_pct,asof_barrel_pct,l5_barrel_pct,asof_hardhit_pct,l5_hardhit_pct,asof_xwobacon,l5_xwobacon,asof_fip,l5_fip,asof_xfip,l5_xfip,asof_ra9,l5_ra9,delta_velo,delta_spin,delta_csw,delta_k_bb_pct,fwd30_k_bb_pct,fwd30_xfip,fwd30_ra9,fwd30_fip,fwd30_ip,fwd1_k_bb_pct,fwd1_xfip,fwd1_ra9,fwd1_end
543243,2024,2024-09-18,STL,PIT,30.093,27.5,6.019,6.667,24.074,20.833,32.179,32.558,27.444,31.222,91.095,91.069,2537.276,2443.318,45.098,43.59,29.167,29.487,9.069,7.692,38.971,39.744,0.406,0.392,3.1,3.441,2.501,2.84,4.027,3.068,-0.026,-93.959,0.38,-3.241,,,,,,,,,
608334,2024,2024-07-14,LAA,SEA,22.826,28.571,10.87,2.857,11.957,25.714,27.939,31.618,22.956,22.034,93.194,93.719,2271.748,2214.618,39.316,33.333,35.897,41.667,11.111,8.333,41.026,41.667,0.384,0.334,4.076,2.656,4.024,2.872,4.071,2.0,0.525,-57.13,3.679,13.758,9.0,4.508,5.4,5.5,23.3,5.0,3.741,5.786,2024-07-21
608334,2024,2024-07-21,LAA,ATH,24.378,33.333,10.448,2.083,13.93,31.25,28.75,33.333,24.37,26.966,93.259,93.683,2267.896,2217.789,40.8,43.333,34.4,30.0,10.4,6.667,39.2,33.333,0.372,0.316,3.743,1.837,3.728,1.873,3.664,1.421,0.424,-50.107,4.583,17.32,9.0,4.594,5.559,5.615,22.7,0.0,6.004,3.176,2024-07-26
608334,2024,2024-07-26,LAA,ATH,23.529,29.032,10.407,4.839,13.122,24.194,28.962,32.4,24.422,28.182,93.192,93.353,2270.605,2245.82,42.143,47.5,32.143,25.0,9.286,5.0,40.714,40.0,0.368,0.327,3.938,3.035,3.729,2.314,3.857,2.935,0.162,-24.785,3.438,11.071,15.238,3.558,5.559,4.335,22.7,30.435,2.428,3.0,2024-08-01
608334,2024,2024-08-01,LAA,COL,22.727,24.0,10.744,8.0,11.983,16.0,28.197,28.763,23.256,23.571,93.2,93.343,2268.806,2248.19,40.645,42.0,34.839,34.0,9.677,8.0,40.0,40.0,0.366,0.344,4.135,4.205,3.955,3.49,3.789,3.316,0.142,-20.615,0.565,4.017,10.976,3.965,6.48,4.78,16.7,0.0,5.219,4.5,2024-08-07
608334,2024,2024-08-07,LAA,NYY,23.774,27.368,10.189,7.368,13.585,20.0,29.332,32.249,25.0,28.736,93.127,93.122,2264.686,2241.872,39.881,40.0,35.714,36.667,10.119,10.0,41.667,41.667,0.371,0.36,4.037,3.975,3.81,3.179,3.714,3.375,-0.004,-22.814,2.917,6.415,14.516,3.569,7.105,5.232,12.7,6.25,6.09,15.0,2024-08-13
608334,2024,2024-08-13,LAA,TOR,22.456,21.782,9.825,7.921,12.632,13.861,28.762,30.25,23.669,24.868,93.001,92.715,2261.653,2246.634,39.247,39.13,34.946,33.333,9.14,5.797,42.473,44.928,0.372,0.35,3.996,3.86,3.894,3.675,3.761,3.24,-0.287,-15.019,1.488,1.23,,,,,,5.0,4.098,6.75,2024-08-19
608334,2024,2024-08-19,LAA,KC,22.259,18.0,9.967,9.0,12.292,9.0,28.715,28.643,22.694,19.459,92.978,92.528,2255.6,2235.962,38.579,34.722,36.041,38.889,10.152,9.722,43.147,50.0,0.379,0.391,4.329,5.5,3.988,4.508,4.243,5.4,-0.45,-19.638,-0.071,-3.292,,,,,,26.923,1.861,3.176,2024-08-24
608334,2024,2024-08-24,LAA,TOR,22.118,19.0,10.28,10.0,11.838,9.0,28.728,28.212,22.917,19.786,92.951,92.531,2260.342,2242.431,40.476,37.143,34.762,40.0,10.0,11.429,43.333,48.571,0.379,0.402,4.451,5.615,3.994,4.594,4.378,5.559,-0.42,-17.912,-0.517,-2.838,,,,,,0.0,4.595,9.0,2024-09-15
605483,2024,2024-05-27,SF,PHI,22.078,22.078,11.688,11.688,10.39,10.39,27.329,27.329,30.282,30.282,95.294,95.294,2453.091,2453.091,52.0,52.0,28.0,28.0,8.0,8.0,40.0,40.0,0.384,0.384,4.367,4.367,4.029,4.029,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,18.182,4.591,1.929,2024-06-02
605483,2024,2024-06-02,SF,NYY,24.742,24.742,11.34,11.34,13.402,13.402,27.184,27.184,28.889,28.889,95.347,95.347,2450.758,2450.758,47.541,47.541,29.508,29.508,11.475,11.475,42.623,42.623,0.43,0.43,4.363,4.363,3.727,3.727,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,0.0,5.665,0.0,2024-07-09
605483,2024,2024-07-09,SF,TOR,26.05,24.762,11.765,11.429,14.286,13.333,27.202,26.196,29.148,27.919,95.397,95.391,2446.988,2458.995,43.836,40.909,35.616,37.879,10.959,12.121,39.726,43.939,0.419,0.433,4.452,4.842,3.897,4.134,7.606,7.839,-0.005,12.008,-1.006,-0.952,32.203,2.146,1.337,1.852,33.7,38.095,2.096,0.0,2024-07-14
605483,2024,2024-07-14,SF,MIN,24.818,24.272,12.409,12.621,12.409,11.65,26.884,25.576,27.734,25.521,95.456,95.47,2442.353,2447.61,42.353,39.062,37.647,42.188,9.412,9.375,38.824,42.188,0.386,0.385,4.335,3.803,4.188,4.476,6.353,4.641,0.014,5.257,-1.308,-0.758,31.667,2.117,1.378,1.906,32.7,8.696,3.802,3.176,2024-07-22
605483,2024,2024-07-22,SF,LAD,26.582,30.0,10.759,12.0,15.823,18.0,28.614,28.904,30.1,30.769,95.514,95.63,2446.16,2450.164,42.857,36.842,38.776,47.368,8.163,8.772,34.694,31.579,0.358,0.334,3.638,3.185,3.774,3.791,5.094,2.282,0.116,4.004,0.29,2.177,35.2,1.834,1.069,1.199,33.7,59.091,-0.402,0.0,2024-07-27
605483,2024,2024-07-27,SF,COL,25.414,27.885,10.497,9.615,14.917,18.269,28.877,30.047,30.178,30.102,95.626,95.886,2452.671,2452.342,46.087,41.538,36.522,43.077,7.826,7.692,32.174,26.154,0.349,0.323,3.832,3.523,3.778,3.633,4.829,2.423,0.261,-0.33,1.17,3.352,25.424,2.705,1.761,2.057,30.7,27.586,3.317,0.0,2024-08-02
605483,2024,2024-08-02,SF,CIN,30.049,34.906,10.345,9.434,19.704,25.472,30.905,34.396,33.592,37.681,95.672,95.983,2451.483,2452.18,44.167,40.678,36.667,44.068,7.5,3.39,33.333,23.729,0.354,0.276,3.228,2.457,3.244,2.917,4.213,0.964,0.312,0.697,3.492,5.767,25.217,2.365,2.198,1.984,28.7,30.435,1.432,4.5,2024-08-07
605483,2024,2024-08-07,SF,WSH,31.034,36.283,10.345,8.85,20.69,27.434,32.021,37.445,34.318,39.631,95.804,96.257,2453.096,2459.912,40.741,37.097,40.0,45.161,6.667,1.613,30.37,19.355,0.332,0.231,2.975,1.894,3.256,2.786,3.536,0.557,0.454,6.816,5.424,6.744,22.0,2.722,2.25,1.85,24.0,34.783,1.93,0.0,2024-08-12
605483,2024,2024-08-12,SF,ATL,31.373,38.983,9.804,6.78,21.569,32.203,32.231,38.819,34.086,41.126,95.818,96.289,2450.181,2460.35,42.953,43.75,37.584,37.5,6.04,1.562,28.859,15.625,0.328,0.252,2.987,1.852,3.079,2.146,3.629,1.337,0.471,10.17,6.588,10.635,20.408,2.836,2.739,1.926,23.0,28.571,2.121,1.35,2024-08-18
605483,2024,2024-08-18,SF,ATH,32.734,40.833,10.072,9.167,22.662,31.667,32.423,37.402,34.264,39.496,95.839,96.302,2446.68,2447.422,43.038,43.333,37.975,36.667,5.696,1.667,29.114,20.0,0.326,0.274,2.806,1.906,2.978,2.117,3.309,1.378,0.463,0.741,4.978,9.005,24.176,2.448,2.418,1.712,22.3,-6.667,6.265,6.0,2024-08-24
605483,2024,2024-08-24,SF,SEA,33.007,44.0,9.804,8.8,23.203,35.2,33.021,38.837,35.034,41.6,95.833,96.139,2446.56,2437.571,41.954,33.898,37.356,38.983,5.747,1.695,29.31,23.729,0.338,0.316,2.645,1.199,2.901,1.834,3.134,1.069,0.305,-8.988,5.816,11.997,31.959,1.854,1.421,0.968,25.3,26.923,2.097,1.286,2024-08-30
605483,2024,2024-08-30,SF,MIA,33.022,38.136,11.215,12.712,21.807,25.424,32.841,36.111,35.105,37.607,95.787,95.995,2446.061,2436.281,41.573,36.207,37.079,37.931,5.618,1.724,28.652,18.966,0.333,0.291,2.765,2.057,3.031,2.705,3.245,1.761,0.208,-9.779,3.27,3.617,33.803,1.761,1.473,0.864,18.3,0.0,4.6,13.5,2024-09-05
605483,2024,2024-09-05,SF,AZ,32.853,36.522,10.663,11.304,22.19,25.217,33.012,34.979,35.059,36.441,95.785,95.743,2443.872,2423.307,42.564,46.667,35.897,26.667,5.641,3.333,27.179,20.0,0.331,0.327,2.639,1.984,2.954,2.365,3.083,2.198,-0.042,-20.564,1.968,3.027,38.095,1.538,0.529,0.571,17.0,28.571,2.296,1.8,2024-09-11
605483,2024,2024-09-11,SF,MIL,32.676,36.0,10.986,14.0,21.69,22.0,33.021,34.943,35.022,37.255,95.794,95.732,2441.843,2420.366,43.216,44.0,35.176,28.0,5.528,4.0,27.638,24.0,0.332,0.343,2.67,1.85,2.98,2.722,3.244,2.25,-0.062,-21.477,1.922,0.31,42.857,1.222,0.0,0.35,12.0,47.619,0.598,0.0,2024-09-17
605483,2024,2024-09-17,SF,BAL,32.979,33.673,10.904,13.265,22.074,20.408,33.438,36.298,35.431,38.66,95.799,95.689,2437.025,2409.959,42.857,42.308,35.238,26.923,5.714,5.769,28.571,26.923,0.331,0.347,2.584,1.926,2.942,2.836,3.165,2.739,-0.111,-27.066,2.86,-1.666,,,,,,38.095,1.846,0.0,2024-09-22
605483,2024,2024-09-22,SF,KC,34.257,38.462,10.831,14.286,23.426,24.176,34.164,37.778,36.176,39.785,95.839,95.858,2435.667,2402.307,43.318,48.837,35.023,25.581,5.53,4.651,28.111,23.256,0.327,0.28,2.43,1.712,2.797,2.448,2.969,2.418,0.019,-33.359,3.614,0.75,,,,,,,,,
665795,2024,2024-05-02,MIA,COL,31.343,31.343,8.955,8.955,22.388,22.388,35.094,35.094,26.957,26.957,95.768,95.768,2270.929,2270.929,55.0,55.0,22.5,22.5,10.0,10.0,30.0,30.0,0.39,0.39,2.367,2.367,2.397,2.397,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,-25.0,10.342,18.0,2024-05-07
665795,2024,2024-05-07,MIA,LAD,35.294,35.294,11.765,11.765,23.529,23.529,35.955,35.955,29.605,29.605,95.627,95.627,2298.268,2298.268,55.556,55.556,24.444,24.444,11.111,11.111,31.111,31.111,0.41,0.41,2.886,2.886,2.374,2.374,6.268,6.268,0.0,0.0,0.0,0.0,,,,,,17.647,2.96,4.909,2024-07-07
665795,2024,2024-07-07,MIA,CWS,31.959,31.959,14.433,14.433,17.526,17.526,34.058,34.058,29.213,29.213,95.678,95.678,2294.78,2294.78,50.98,50.98,27.451,27.451,11.765,11.765,35.294,35.294,0.42,0.42,4.019,4.019,3.145,3.145,7.403,7.403,0.0,0.0,0.0,0.0,17.0,3.454,2.821,5.607,22.3,41.176,1.591,10.8,2024-07-13
665795,2024,2024-07-13,MIA,CIN,30.702,27.174,13.158,15.217,17.544,11.957,33.669,31.852,30.986,28.488,95.776,95.702,2297.914,2297.202,47.619,48.077,26.984,28.846,12.698,13.462,42.857,42.308,0.428,0.429,4.21,5.416,3.117,3.859,7.027,8.526,-0.074,-0.712,-1.818,-5.587,10.0,3.923,1.038,3.831,26.0,-18.182,7.135,4.154,2024-07-19
665795,2024,2024-07-19,MIA,NYM,32.061,29.762,11.45,13.095,20.611,16.667,33.274,31.183,30.488,29.63,95.935,96.042,2292.079,2306.577,44.444,41.304,31.944,36.957,15.278,17.391,47.222,52.174,0.472,0.498,5.449,8.119,2.933,3.585,7.482,9.865,0.107,14.497,-2.091,-3.944,12.037,3.689,2.487,3.653,25.3,8.696,3.941,0.0,2024-07-24
665795,2024,2024-07-24,MIA,BAL,28.105,25.581,13.072,16.279,15.033,9.302,31.719,29.333,28.938,30.38,95.901,95.956,2280.817,2284.919,44.318,35.417,29.545,35.417,13.636,16.667,47.727,62.5,0.457,0.515,5.944,9.1,3.502,4.477,7.031,7.941,0.055,4.102,-2.385,-5.73,10.092,4.019,3.462,4.754,26.0,31.579,2.024,1.929,2024-07-30
665795,2024,2024-07-30,MIA,TB,27.841,20.879,13.636,15.385,14.205,5.495,31.507,27.273,28.846,28.125,95.97,96.166,2268.938,2252.119,44.554,35.714,28.713,32.143,11.881,12.5,48.515,62.5,0.44,0.464,5.537,8.189,3.565,4.756,6.027,5.786,0.197,-16.819,-4.234,-8.71,9.735,4.033,4.05,4.75,26.7,31.579,2.239,0.0,2024-08-04
665795,2024,2024-08-04,MIA,ATL,28.718,25.51,12.821,11.224,15.897,14.286,31.397,28.608,29.598,30.0,96.068,96.321,2269.713,2253.435,45.045,40.0,29.73,31.667,11.712,11.667,47.748,58.333,0.432,0.443,5.314,6.569,3.394,3.635,5.571,3.797,0.253,-16.278,-2.789,-1.612,5.085,4.392,4.667,5.1,27.0,3.704,4.311,0.0,2024-08-09
665795,2024,2024-08-09,MIA,SD,29.907,29.0,12.617,12.0,17.29,17.0,31.643,29.197,30.534,30.0,96.198,96.522,2263.769,2237.599,45.0,42.105,30.833,35.088,11.667,10.526,47.5,52.632,0.421,0.412,4.879,5.607,3.278,3.454,5.014,2.821,0.324,-26.171,-2.446,-0.29,8.696,4.022,4.667,4.73,27.0,-10.0,6.097,14.727,2024-08-14
665795,2024,2024-08-14,MIA,PHI,28.216,23.636,12.448,13.636,15.768,10.0,30.602,27.313,29.12,27.411,96.151,96.341,2260.503,2232.62,45.714,47.059,30.0,27.941,10.0,4.412,46.429,45.588,0.412,0.346,4.665,3.831,3.413,3.923,4.36,1.038,0.19,-27.883,-3.289,-5.768,16.949,3.114,3.103,3.376,29.0,0.0,5.344,4.5,2024-08-20
665795,2024,2024-08-20,MIA,AZ,26.82,25.0,13.027,12.963,13.793,12.037,29.954,27.473,28.571,28.079,96.148,96.448,2255.819,2225.408,47.403,51.515,28.571,27.273,9.74,4.545,45.455,42.424,0.416,0.362,4.931,3.653,3.585,3.689,5.023,2.487,0.3,-30.411,-2.482,-1.756,16.216,3.116,3.908,2.626,25.3,26.087,2.346,5.062,2024-08-26
665795,2024,2024-08-26,MIA,COL,25.614,22.018,12.982,11.927,12.632,10.092,29.789,27.033,26.953,24.0,95.991,96.019,2241.506,2204.325,47.093,50.704,29.651,30.986,9.884,7.042,45.93,42.254,0.414,0.378,5.216,4.754,3.751,4.019,4.974,3.462,0.028,-37.181,-2.756,-2.54,14.545,3.175,3.857,2.749,25.7,4.167,4.296,3.6,2024-08-31
665795,2024,2024-08-31,MIA,SF,26.299,22.124,12.662,12.389,13.636,9.735,29.681,26.778,27.385,23.853,96.103,96.153,2234.073,2184.335,47.568,51.351,29.73,29.73,9.73,6.757,47.027,45.946,0.416,0.393,5.095,4.75,3.642,4.033,4.981,4.05,0.05,-49.738,-2.903,-3.902,17.442,2.904,3.919,2.665,20.7,20.833,2.882,0.0,2024-09-08
665795,2024,2024-09-08,MIA,PHI,25.301,16.949,12.349,11.864,12.952,5.085,28.881,23.64,25.654,16.895,96.18,96.153,2233.84,2189.472,47.549,51.19,28.922,26.19,9.314,5.952,46.569,45.238,0.409,0.392,4.96,5.1,3.686,4.392,4.887,4.667,-0.027,-44.368,-5.241,-7.867,16.129,2.915,5.927,3.1,13.7,34.783,0.717,3.176,2024-09-13
665795,2024,2024-09-13,MIA,WSH,25.281,19.13,11.798,10.435,13.483,8.696,28.88,25.16,25.797,18.981,96.254,96.405,2234.459,2196.511,47.059,49.383,28.959,27.16,8.597,6.173,46.606,46.914,0.402,0.385,4.687,4.73,3.617,4.022,4.463,4.667,0.151,-37.947,-3.72,-4.787,,,,,,-11.765,8.879,15.429,2024-09-19
665795,2024,2024-09-19,MIA,LAD,26.121,24.576,11.346,7.627,14.776,16.949,28.951,26.694,26.056,20.94,96.241,96.38,2232.302,2197.477,48.707,51.282,28.017,26.923,8.19,5.128,46.121,47.436,0.394,0.35,4.409,3.376,3.426,3.114,4.378,3.103,0.138,-34.825,-2.257,2.173,,,,,,18.182,2.656,4.765,2024-09-25
665795,2024,2024-09-25,MIA,MIN,25.758,26.126,12.121,9.91,13.636,16.216,28.459,25.106,25.876,23.478,96.25,96.712,2234.238,2221.26,47.5,48.529,28.333,25.0,8.333,4.412,45.833,45.588,0.398,0.358,4.476,2.626,3.57,3.116,4.669,3.908,0.462,-12.977,-3.353,2.58,,,,,,,,,
680730,2024,2024-05-02,WSH,TEX,22.581,22.581,3.226,3.226,19.355,19.355,27.119,27.119,19.685,19.685,91.909,91.909,2148.629,2148.629,47.826,47.826,28.261,28.261,8.696,8.696,41.304,41.304,0.344,0.344,1.725,1.725,2.94,2.94,1.688,1.688,0.0,0.0,0.0,0.0,13.793,3.471,4.5,4.564,28.0,9.524,3.378,3.375,2024-05-08
680730,2024,2024-05-08,WSH,BAL,22.093,22.093,4.651,4.651,17.442,17.442,26.019,26.019,18.235,18.235,92.133,92.133,2165.901,2165.901,46.032,46.032,26.984,26.984,6.349,6.349,41.27,41.27,0.334,0.334,1.881,1.881,3.073,3.073,2.531,2.531,0.0,0.0,0.0,0.0,13.333,3.719,4.247,4.01,29.7,4.762,4.595,5.4,2024-05-14
680730,2024,2024-05-14,WSH,CWS,20.561,20.561,4.673,4.673,15.888,15.888,26.01,26.01,18.095,18.095,92.235,92.235,2164.058,2164.058,46.25,46.25,25.0,25.0,7.5,7.5,43.75,43.75,0.359,0.359,2.988,2.988,3.134,3.134,2.7,2.7,0.0,0.0,0.0,0.0,10.744,4.117,4.602,3.816,29.3,24.0,2.478,4.765,2024-05-20
680730,2024,2024-05-20,WSH,MIN,19.531,19.266,5.469,6.422,14.062,12.844,25.523,25.189,19.124,20.0,92.271,92.322,2165.948,2173.481,46.875,50.617,26.042,23.457,8.333,7.407,43.75,40.741,0.37,0.381,3.416,3.775,3.364,3.378,3.126,3.037,0.05,7.533,-0.334,-1.218,9.091,4.409,3.944,3.471,29.7,25.0,2.386,4.263,2024-05-27
680730,2024,2024-05-27,WSH,ATL,20.915,18.182,5.229,7.273,15.686,10.909,26.573,24.88,19.799,19.178,92.353,92.507,2167.136,2181.508,47.788,50.0,26.549,23.171,7.965,6.098,43.363,41.463,0.369,0.375,3.421,4.521,3.23,3.59,3.375,4.263,0.153,14.372,-1.693,-4.777,9.016,4.441,4.295,3.543,29.3,4.0,4.772,4.765,2024-06-01
680730,2024,2024-06-01,WSH,CLE,21.469,20.87,4.52,5.217,16.949,15.652,27.232,27.294,20.95,21.645,92.489,92.828,2169.492,2181.653,47.328,47.059,26.718,25.882,8.397,8.235,43.511,44.706,0.372,0.387,3.398,4.365,3.107,3.204,3.504,4.554,0.338,12.161,0.061,-1.297,11.765,4.314,4.081,3.693,28.7,8.0,4.451,2.571,2024-06-06
680730,2024,2024-06-06,WSH,ATL,21.287,20.69,5.941,6.897,15.347,13.793,27.922,29.268,21.481,23.83,92.534,92.819,2175.055,2181.575,47.619,48.81,27.211,27.381,7.483,8.333,40.816,40.476,0.357,0.373,3.404,4.564,3.299,3.471,3.649,4.5,0.285,6.52,1.346,-1.553,14.53,4.195,5.205,4.437,27.7,-9.091,7.163,7.714,2024-06-11
680730,2024,2024-06-11,WSH,DET,19.824,19.167,5.286,5.833,14.537,13.333,27.586,28.989,20.588,22.845,92.472,92.688,2173.112,2181.348,45.562,44.944,28.994,32.584,7.692,7.865,40.828,38.202,0.353,0.349,3.526,4.01,3.442,3.719,3.515,4.247,0.216,8.235,1.403,-1.204,19.512,3.577,4.2,4.233,30.0,16.0,4.009,1.5,2024-06-16
680730,2024,2024-06-16,WSH,MIA,18.474,17.355,6.024,6.612,12.45,10.744,27.223,29.054,19.745,20.455,92.383,92.504,2172.743,2180.14,44.385,41.758,30.481,35.165,8.556,8.791,41.176,38.462,0.372,0.374,3.608,3.816,3.726,4.117,3.836,4.602,0.121,7.397,1.831,-1.706,19.048,3.6,5.838,4.884,24.7,24.0,2.43,6.0,2024-06-22
680730,2024,2024-06-22,WSH,COL,18.248,14.876,5.474,5.785,12.774,9.091,27.011,27.586,19.12,18.222,92.336,92.313,2175.633,2186.333,42.308,35.789,31.731,37.895,7.692,7.368,39.904,35.789,0.366,0.362,3.443,3.471,3.752,4.409,3.627,3.944,-0.022,10.7,0.575,-3.683,17.5,3.977,5.786,5.296,18.7,18.182,4.092,3.6,2024-06-28
680730,2024,2024-06-28,WSH,TB,19.398,16.393,5.686,7.377,13.712,9.016,27.149,27.021,19.338,16.667,92.433,92.353,2184.039,2204.496,42.601,35.87,31.39,38.043,7.623,6.522,39.91,34.783,0.369,0.364,3.456,3.543,3.643,4.441,3.822,4.295,-0.08,20.457,-0.129,-4.696,15.584,3.993,8.64,5.92,16.7,21.739,3.925,7.5,2024-07-03
680730,2024,2024-07-03,WSH,NYM,19.626,16.807,5.607,5.042,14.019,11.765,27.235,25.995,19.194,14.884,92.489,92.415,2187.559,2208.005,42.259,33.696,32.636,41.304,7.95,8.696,39.749,38.043,0.371,0.393,3.51,3.693,3.672,4.314,3.808,4.081,-0.074,20.446,-1.239,-2.254,10.811,4.307,7.468,4.249,15.7,17.857,3.523,2.571,2024-07-08
680730,2024,2024-07-08,WSH,STL,19.767,19.658,5.233,5.128,14.535,14.53,27.479,27.273,19.731,18.062,92.499,92.548,2191.153,2223.887,41.634,34.091,34.241,44.318,8.949,11.364,40.078,38.636,0.378,0.425,3.826,4.437,3.69,4.195,4.071,5.205,0.049,32.734,-0.206,-0.005,4.412,4.8,6.75,4.259,14.7,0.0,8.343,40.5,2024-07-13
680730,2024,2024-07-13,WSH,MIL,19.892,22.764,5.108,3.252,14.785,19.512,27.478,28.0,19.777,19.838,92.55,92.882,2194.836,2238.729,41.007,34.066,34.532,42.857,8.633,8.791,39.568,36.264,0.374,0.38,3.814,4.233,3.677,3.577,3.956,4.2,0.332,43.893,0.522,4.727,8.989,4.471,4.426,3.985,20.3,10.526,4.262,18.0,2024-07-24
680730,2024,2024-07-24,WSH,SD,20.053,24.762,5.541,5.714,14.512,19.048,27.221,27.737,19.486,20.37,92.552,93.06,2190.788,2226.689,40.569,35.616,34.52,42.466,8.541,10.959,40.214,41.096,0.379,0.415,3.831,4.884,3.711,3.6,4.222,5.838,0.509,35.901,0.516,4.536,12.821,4.209,4.28,3.722,27.3,5.0,4.894,3.6,2024-07-29
680730,2024,2024-07-29,WSH,AZ,20.352,23.232,6.03,7.071,14.322,16.162,27.023,26.667,19.097,18.408,92.526,92.793,2191.121,2211.535,40.753,34.783,34.247,43.478,8.904,13.043,39.726,39.13,0.388,0.453,3.935,5.546,3.729,4.016,4.658,7.477,0.267,20.414,-0.357,1.84,14.655,3.816,4.443,4.087,26.3,0.0,4.597,0.0,2024-08-04
680730,2024,2024-08-04,WSH,MIL,20.096,21.649,6.22,8.247,13.876,13.402,26.96,26.075,19.012,18.421,92.516,92.598,2191.524,2203.732,40.717,35.294,34.528,41.176,8.795,11.765,39.739,39.706,0.387,0.445,3.893,5.269,3.787,4.201,4.605,7.477,0.083,12.208,-0.885,-0.474,19.835,3.379,5.81,3.48,26.3,17.857,4.118,2.842,2024-08-09
680730,2024,2024-08-09,WSH,LAA,19.773,19.792,6.591,11.458,13.182,8.333,26.932,25.067,19.126,16.854,92.477,92.407,2192.186,2195.464,39.628,31.818,34.056,33.333,8.359,6.061,40.557,42.424,0.388,0.429,3.876,4.069,3.833,4.387,4.344,5.4,-0.07,3.278,-1.866,-4.848,17.857,3.486,7.043,3.491,23.0,19.048,3.592,24.0,2024-08-15
680730,2024,2024-08-15,WSH,PHI,19.658,18.75,6.197,10.417,13.462,8.333,26.967,25.131,19.042,16.111,92.473,92.205,2193.678,2189.687,38.728,29.412,34.971,36.765,8.092,5.882,39.595,39.706,0.39,0.454,3.859,4.052,3.849,4.594,4.259,5.571,-0.268,-3.991,-1.836,-5.128,18.103,3.283,4.05,2.312,26.7,19.231,3.736,1.286,2024-08-21
680730,2024,2024-08-21,WSH,COL,20.041,20.0,6.339,9.091,13.701,10.909,26.944,25.98,19.017,17.259,92.52,92.414,2194.861,2208.319,37.883,28.205,35.097,37.179,8.078,6.41,39.833,38.462,0.394,0.45,4.013,4.729,3.842,4.358,4.774,6.943,-0.105,13.458,-0.964,-2.792,13.761,3.738,6.171,3.314,23.3,15.789,2.474,4.5,2024-08-26
680730,2024,2024-08-26,WSH,NYY,20.194,19.658,6.214,6.838,13.981,12.821,27.135,27.536,19.164,19.417,92.505,92.435,2196.114,2212.667,37.302,25.581,35.714,40.698,7.672,3.488,38.889,36.047,0.387,0.383,3.887,3.722,3.836,4.209,4.574,4.28,-0.07,16.552,0.402,-1.16,13.393,3.773,5.178,2.771,24.3,25.926,2.678,6.0,2024-09-01
680730,2024,2024-09-01,WSH,CHC,20.412,21.552,6.367,6.897,14.045,14.655,27.008,27.187,19.393,20.853,92.517,92.522,2197.175,2218.642,37.436,25.301,34.872,36.145,7.949,4.819,38.462,33.735,0.388,0.39,3.933,4.087,3.793,3.816,4.571,4.443,0.005,21.467,0.179,0.61,9.412,4.131,4.909,3.373,18.3,5.263,5.76,9.0,2024-09-07
680730,2024,2024-09-07,WSH,PIT,20.856,24.793,6.239,4.959,14.617,19.835,27.054,27.529,19.721,21.93,92.531,92.75,2196.131,2212.03,37.255,28.235,35.049,38.824,8.088,7.059,38.48,30.588,0.385,0.373,3.797,3.48,3.742,3.379,4.636,5.81,0.219,15.898,0.475,5.218,10.606,3.813,4.109,3.296,15.3,20.0,2.721,2.7,2024-09-12
680730,2024,2024-09-12,WSH,MIA,21.034,26.786,6.724,8.929,14.31,17.857,27.003,27.16,20.036,24.186,92.521,92.74,2194.359,2197.463,36.603,26.389,35.167,36.111,8.373,9.722,38.995,36.111,0.389,0.387,3.796,3.491,3.787,3.486,4.733,7.043,0.219,3.105,0.157,3.547,,,,,,-5.263,7.045,12.273,2024-09-17
680730,2024,2024-09-17,WSH,NYM,20.992,25.0,6.446,6.897,14.545,18.103,27.025,27.384,20.398,26.244,92.503,92.417,2193.571,2187.127,37.757,37.179,34.783,33.333,8.467,10.256,38.902,34.615,0.385,0.342,3.693,2.312,3.737,3.283,4.638,4.05,-0.085,-6.443,0.359,3.558,,,,,,13.636,2.898,0.0,2024-09-24
680730,2024,2024-09-24,WSH,KC,20.513,22.018,6.571,8.257,13.942,13.761,26.762,25.0,20.067,24.286,92.492,92.424,2192.098,2171.247,37.528,38.667,35.099,32.0,8.389,12.0,39.073,40.0,0.386,0.379,3.795,3.314,3.82,3.738,4.83,6.171,-0.068,-20.851,-1.762,-0.181,,,,,,,,,
547179,2024,2024-05-03,TEX,KC,20.29,20.29,13.043,13.043,7.246,7.246,28.205,28.205,22.481,22.481,93.875,93.875,2323.688,2323.688,43.182,43.182,27.273,27.273,4.545,4.545,38.636,38.636,0.379,0.379,4.6,4.6,4.116,4.116,4.32,4.32,0.0,0.0,0.0,0.0,10.569,4.063,2.032,3.552,31.0,14.815,4.679,9.529,2024-05-08
