date,game_pk,venue,azimuth,roof,game_time_utc,hour_epoch,hour_source,temp_f,wind_speed_mph,wind_dir_deg,wind_gust_mph,precip_prob,precip_in,pressure_mb,dew_f,humidity_pct,conditions,run_line,home_odds,away_odds,pulled_for_date,logged_at
2026-07-22,823518,Yankee Stadium,75,Open,2026-07-22T17:05:00Z,1784739600,obs,85.2,11.4,260,18.3,0,0,1007,65.2,51.35,Partially cloudy,9.5,-196,175,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824735,Fenway Park,45,Open,2026-07-22T17:35:00Z,1784743200,obs,82.8,14.6,191,21.9,0,0,1005.6,69.9,65.09,Partially cloudy,9.5,-155,139,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,823761,American Family Field,129,Retractable,2026-07-22T18:10:00Z,1784743200,obs,69.9,1.2,7,20.8,0,0,1020,44.7,40.22,Partially cloudy,7.5,-155,139,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824083,Kauffman Stadium,46,Open,2026-07-22T18:10:00Z,1784743200,obs,79.7,11.9,46,19.7,0,0,1018.5,55.8,43.94,Clear,8.5,114,-127,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824327,Coors Field,4,Open,2026-07-22T19:10:00Z,1784746800,fcst,92.9,6.9,40,11.4,25,0,1010,54.1,27.01,Partially cloudy,11.5,122,-136,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,823110,T-Mobile Park,49,Retractable,2026-07-22T19:40:00Z,1784750400,fcst,89,8.1,330,10.3,0,0,1012,62,40.63,Clear,8,-155,139,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,825055,Chase Field,,Retractable,2026-07-22T19:40:00Z,1784750400,fcst,99.9,2.2,350,5.8,1,0,1010,69,36.96,Clear,8.5,-129,116,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824004,Angel Stadium,43.61,Open,2026-07-22T20:07:00Z,1784750400,fcst,83.9,8.1,250,15,1,0,1013,69,60.89,Clear,8.5,-143,128,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,823438,Citizens Bank Park,9,Open,2026-07-22T22:40:00Z,1784761200,fcst,81.9,6.9,300,12.8,9,0,1010,63.9,54.52,Partially cloudy,9.5,110,-122,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824408,Progressive Field,355,Open,2026-07-22T22:40:00Z,1784761200,fcst,70.1,4.7,310,9.2,17,0,1016,52.1,52.84,Partially cloudy,8,-140,126,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,823519,Yankee Stadium,75,Open,2026-07-22T23:05:00Z,1784761200,fcst,83,11.4,290,18.3,2,0,1010,62,49.11,Clear,9,-180,161,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,822784,Rogers Centre,345,Retractable,2026-07-22T23:07:00Z,1784761200,fcst,65.9,13.9,290,20.8,2,0,1012,49.9,56.25,Partially cloudy,7.5,-107,-105,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824732,Fenway Park,45,Open,2026-07-22T23:10:00Z,1784761200,fcst,80,9.2,240,17.2,20,0.098,1008,67,64.68,Partially cloudy,9,-124,111,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824896,Truist Park,145,Open,2026-07-22T23:15:00Z,1784761200,fcst,85,8.1,210,15,35,0,1013,74.9,71.9,Partially cloudy,8.5,-115,103,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,822873,Globe Life Field,30,Retractable,2026-07-23T00:05:00Z,1784764800,fcst,101.9,10.3,60,13.9,10,0,1009,70.1,36.13,Clear,8.5,105,-117,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824166,Daikin Park,343,Retractable,2026-07-23T00:10:00Z,1784764800,fcst,99.9,5.8,340,9.2,35,0,1006,74,43.84,Partially cloudy,8,-114,102,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,824650,Wrigley Field,37,Open,2026-07-23T00:10:00Z,1784764800,fcst,71,10.3,40,11.4,0,0,1019,51,49.24,Clear,8,-121,109,2026-07-22,2026-07-22T22:52:28Z
2026-07-22,823518,Yankee Stadium,75,Open,2026-07-22T17:05:00Z,1784739600,obs,85.2,11.4,260,18.3,0,0,1007,65.2,51.35,Partially cloudy,9.5,-196,175,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824735,Fenway Park,45,Open,2026-07-22T17:35:00Z,,,,,,,,,,,,,9.5,-155,139,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,823761,American Family Field,129,Retractable,2026-07-22T18:10:00Z,1784743200,obs,69.9,1.2,7,20.8,0,0,1020,44.7,40.22,Partially cloudy,7.5,-155,139,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824083,Kauffman Stadium,46,Open,2026-07-22T18:10:00Z,1784743200,obs,79.7,11.9,46,19.7,0,0,1018.5,55.8,43.94,Clear,8.5,114,-127,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824327,Coors Field,4,Open,2026-07-22T19:10:00Z,1784746800,obs,88.8,4.8,4,18.3,0,0,1013.8,52.9,29.49,Partially cloudy,11.5,122,-136,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,823110,T-Mobile Park,49,Retractable,2026-07-22T19:40:00Z,1784750400,obs,86.1,9,303,10.3,0,0,1012.2,56.9,37.21,Clear,8,-155,139,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,825055,Chase Field,,Retractable,2026-07-22T19:40:00Z,1784750400,obs,100,7.8,80,5.8,0,0,1009.4,63,30.04,Partially cloudy,8.5,-129,116,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824004,Angel Stadium,43.61,Open,2026-07-22T20:07:00Z,1784750400,obs,82.9,9.6,218,17.2,0,0,1014.2,66.5,57.72,Clear,8.5,-143,128,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,823438,Citizens Bank Park,9,Open,2026-07-22T22:40:00Z,1784761200,fcst,83.9,5.8,290,11.4,9,0,1010,67,56.88,Clear,9.5,110,-122,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824408,Progressive Field,355,Open,2026-07-22T22:40:00Z,1784761200,fcst,72.1,4.7,310,9.2,7,0,1016,51,47.47,Partially cloudy,8,-140,126,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,823519,Yankee Stadium,75,Open,2026-07-22T23:05:00Z,,,,,,,,,,,,,9,-180,161,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,822784,Rogers Centre,345,Retractable,2026-07-22T23:07:00Z,1784761200,fcst,65.9,13.9,290,20.8,2,0,1012,49.9,56.25,Partially cloudy,7.5,-106,-106,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824732,Fenway Park,45,Open,2026-07-22T23:10:00Z,1784761200,fcst,81.1,8.1,240,16.1,17,0,1008,67,62.44,Partially cloudy,9,-124,111,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824896,Truist Park,145,Open,2026-07-22T23:15:00Z,1784761200,fcst,85.9,9.2,200,16.1,23,0,1013,74,67.79,Partially cloudy,8.5,-106,-106,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,822873,Globe Life Field,30,Retractable,2026-07-23T00:05:00Z,1784764800,fcst,101.9,11.4,60,16.1,9,0,1008,71,37.25,Partially cloudy,8.5,105,-117,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824166,Daikin Park,343,Retractable,2026-07-23T00:10:00Z,1784764800,fcst,99.9,5.8,340,9.2,35,0,1006,76,46.84,Partially cloudy,8,-105,-107,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,824650,Wrigley Field,37,Open,2026-07-23T00:10:00Z,1784764800,fcst,70.1,10.3,50,13.9,0,0,1018,49.9,48.78,Clear,8,-118,106,2026-07-22,2026-07-23T00:04:48Z
2026-07-22,823518,Yankee Stadium,75,Open,2026-07-22T17:05:00Z,1784739600,obs,85.2,11.4,260,18.3,0,0,1007,65.2,51.35,Partially cloudy,9.5,-196,175,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824735,Fenway Park,45,Open,2026-07-22T17:35:00Z,,,,,,,,,,,,,9.5,-155,139,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,823761,American Family Field,129,Retractable,2026-07-22T18:10:00Z,1784743200,obs,69.9,1.2,7,20.8,0,0,1020,44.7,40.22,Partially cloudy,7.5,-155,139,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824083,Kauffman Stadium,46,Open,2026-07-22T18:10:00Z,1784743200,obs,79.7,11.9,46,19.7,0,0,1018.5,55.8,43.94,Clear,8.5,114,-127,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824327,Coors Field,4,Open,2026-07-22T19:10:00Z,1784746800,obs,88.8,4.8,4,18.3,0,0,1013.8,52.9,29.49,Partially cloudy,11.5,122,-136,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,823110,T-Mobile Park,49,Retractable,2026-07-22T19:40:00Z,1784750400,obs,86.1,9,303,10.3,0,0,1012.2,56.9,37.21,Clear,8,-155,139,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,825055,Chase Field,,Retractable,2026-07-22T19:40:00Z,1784750400,obs,100,7.8,80,5.8,0,0,1009.4,63,30.04,Partially cloudy,8.5,-129,116,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824004,Angel Stadium,43.61,Open,2026-07-22T20:07:00Z,1784750400,obs,82.9,9.6,218,17.2,0,0,1014.2,66.5,57.72,Clear,8.5,-143,128,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,823438,Citizens Bank Park,9,Open,2026-07-22T22:40:00Z,1784761200,fcst,83.9,5.8,290,11.4,9,0,1010,67,56.88,Clear,9.5,110,-122,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824408,Progressive Field,355,Open,2026-07-22T22:40:00Z,1784761200,fcst,72.1,4.7,310,9.2,7,0,1016,51,47.47,Partially cloudy,8,-140,126,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,823519,Yankee Stadium,75,Open,2026-07-22T23:05:00Z,,,,,,,,,,,,,9,-180,161,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,822784,Rogers Centre,345,Retractable,2026-07-22T23:07:00Z,1784761200,fcst,65.9,13.9,290,20.8,2,0,1012,49.9,56.25,Partially cloudy,7.5,-106,-106,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824732,Fenway Park,45,Open,2026-07-22T23:10:00Z,1784761200,fcst,81.1,8.1,240,16.1,17,0,1008,67,62.44,Partially cloudy,9,-124,111,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824896,Truist Park,145,Open,2026-07-22T23:15:00Z,1784761200,fcst,85.9,9.2,200,16.1,23,0,1013,74,67.79,Partially cloudy,8.5,-106,-106,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,822873,Globe Life Field,30,Retractable,2026-07-23T00:05:00Z,1784764800,fcst,101.9,11.4,60,16.1,9,0,1008,71,37.25,Partially cloudy,8.5,105,-117,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824166,Daikin Park,343,Retractable,2026-07-23T00:10:00Z,1784764800,fcst,99.9,5.8,340,9.2,35,0,1006,76,46.84,Partially cloudy,8,-105,-107,2026-07-22,2026-07-23T02:20:19Z
2026-07-22,824650,Wrigley Field,37,Open,2026-07-23T00:10:00Z,1784764800,fcst,70.1,10.3,50,13.9,0,0,1018,49.9,48.78,Clear,8,-118,106,2026-07-22,2026-07-23T02:20:19Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85,8.1,250,15,11,0,1018,74,69.77,Partially cloudy,8,-230,204,2026-07-23,2026-07-23T06:03:06Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,6.9,340,6.9,0,0,1022,54.1,48.23,Clear,7.5,-135,121,2026-07-23,2026-07-23T06:03:06Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,71,10.3,200,17.2,0,0,1019,54.1,55.11,Clear,8.5,-104,-108,2026-07-23,2026-07-23T06:03:06Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.9,5.8,90,8.1,0,0,1020,56.9,42.49,Partially cloudy,8,-119,107,2026-07-23,2026-07-23T06:03:06Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.8,7.8,140,9.6,0,0,1021,53.7,51.17,Clear,8.5,-197,176,2026-07-23,2026-07-23T06:03:06Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85,8.1,250,15,11,0,1018,74,69.77,Partially cloudy,8,-230,204,2026-07-23,2026-07-23T06:18:06Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,6.9,340,6.9,0,0,1022,54.1,48.23,Clear,7.5,-135,121,2026-07-23,2026-07-23T06:18:06Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,71,10.3,200,17.2,0,0,1019,54.1,55.11,Clear,8.5,-104,-108,2026-07-23,2026-07-23T06:18:06Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.9,5.8,90,8.1,0,0,1020,56.9,42.49,Partially cloudy,8,-119,107,2026-07-23,2026-07-23T06:18:06Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.8,7.8,140,9.6,0,0,1021,53.7,51.17,Clear,8.5,-197,176,2026-07-23,2026-07-23T06:18:06Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85,8.1,250,15,11,0,1018,74,69.77,Partially cloudy,8,-250,221,2026-07-23,2026-07-23T08:30:08Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,6.9,340,6.9,0,0,1022,54.1,48.23,Clear,7.5,-140,126,2026-07-23,2026-07-23T08:30:08Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,71,10.3,200,17.2,0,0,1019,54.1,55.11,Clear,8.5,-104,-108,2026-07-23,2026-07-23T08:30:08Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.9,5.8,90,8.1,0,0,1020,56.9,42.49,Partially cloudy,8,-119,107,2026-07-23,2026-07-23T08:30:08Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.8,7.8,140,9.6,0,0,1021,53.7,51.17,Clear,8.5,-197,176,2026-07-23,2026-07-23T08:30:08Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85,8.1,250,15,11,0,1018,74,69.77,Partially cloudy,8,-250,221,2026-07-23,2026-07-23T09:36:46Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,6.9,340,6.9,0,0,1022,54.1,48.23,Clear,7.5,-140,126,2026-07-23,2026-07-23T09:36:46Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,71,10.3,200,17.2,0,0,1019,54.1,55.11,Clear,8.5,-104,-108,2026-07-23,2026-07-23T09:36:46Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.9,5.8,90,8.1,0,0,1020,56.9,42.49,Partially cloudy,8,-119,107,2026-07-23,2026-07-23T09:36:46Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.8,7.8,140,9.6,0,0,1021,53.7,51.17,Clear,8.5,-197,176,2026-07-23,2026-07-23T09:36:46Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85.9,8.1,250,13.9,6,0,1018,72.9,65.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T14:17:16Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,5.8,350,6.9,0,0,1022,54.1,48.23,Clear,7.5,-140,126,2026-07-23,2026-07-23T14:17:16Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.1,10.3,200,15,0,0,1020,54.1,53.13,Clear,8.5,-104,-108,2026-07-23,2026-07-23T14:17:16Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,5.8,70,8.1,2,0,1020,58,45.48,Partially cloudy,7.5,-122,110,2026-07-23,2026-07-23T14:17:16Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,130,10.1,0,0,1020,53.5,51.15,Clear,8.5,-210,187,2026-07-23,2026-07-23T14:17:16Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85.9,8.1,250,13.9,6,0,1018,72.9,65.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T16:43:46Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,5.8,350,6.9,0,0,1022,54.1,48.23,Clear,7.5,-140,126,2026-07-23,2026-07-23T16:43:46Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.1,10.3,200,15,0,0,1020,54.1,53.13,Clear,8.5,-104,-108,2026-07-23,2026-07-23T16:43:46Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,5.8,70,8.1,2,0,1019,58,45.48,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-23T16:43:46Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,150,10.3,0,0,1021,53.1,50.48,Clear,8.5,-210,187,2026-07-23,2026-07-23T16:43:46Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85.9,8.1,250,13.9,6,0,1018,72.9,65.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T17:28:47Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,5.8,350,6.9,0,0,1022,54.1,48.23,Clear,7.5,-140,126,2026-07-23,2026-07-23T17:28:47Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.1,10.3,200,15,0,0,1020,54.1,53.13,Clear,8.5,-104,-108,2026-07-23,2026-07-23T17:28:47Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,5.8,70,8.1,2,0,1019,58,45.48,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-23T17:28:47Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,150,10.3,0,0,1021,53.1,50.48,Clear,8.5,-210,187,2026-07-23,2026-07-23T17:28:47Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,fcst,85.9,8.1,250,13.9,6,0,1018,72.9,65.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T18:37:10Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,fcst,74.9,5.8,350,6.9,0,0,1022,54.1,48.23,Clear,7.5,-140,126,2026-07-23,2026-07-23T18:37:10Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.1,10.3,200,15,0,0,1020,54.1,53.13,Clear,8.5,-104,-108,2026-07-23,2026-07-23T18:37:10Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,5.8,70,8.1,2,0,1019,58,45.48,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-23T18:37:10Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,150,10.3,0,0,1021,53.1,50.48,Clear,8.5,-214,190,2026-07-23,2026-07-23T18:37:10Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T20:08:49Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-23T20:08:49Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.9,12.8,190,16.1,0,0,1020,53,49.54,Clear,8.5,-104,-108,2026-07-23,2026-07-23T20:08:49Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,4.7,60,6.9,3,0,1019,58.9,46.97,Partially cloudy,7.5,-114,102,2026-07-23,2026-07-23T20:08:49Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,140,10.3,0,0,1021,53.1,50.48,Clear,8.5,-225,200,2026-07-23,2026-07-23T20:08:49Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T20:50:54Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-23T20:50:54Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.9,12.8,190,16.1,0,0,1020,53,49.54,Clear,8.5,-104,-108,2026-07-23,2026-07-23T20:50:54Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,4.7,60,6.9,3,0,1019,58.9,46.97,Partially cloudy,7.5,-114,102,2026-07-23,2026-07-23T20:50:54Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,140,10.3,0,0,1021,53.1,50.48,Clear,8.5,-225,200,2026-07-23,2026-07-23T20:50:54Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T22:10:03Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-23T22:10:03Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.9,12.8,190,16.1,0,0,1020,53,49.54,Clear,8.5,-104,-108,2026-07-23,2026-07-23T22:10:03Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,4.7,60,6.9,3,0,1019,58.9,46.97,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-23T22:10:03Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,140,10.3,0,0,1021,53.1,50.48,Clear,8.5,-225,200,2026-07-23,2026-07-23T22:10:03Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T22:46:32Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-23T22:46:32Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,fcst,72.9,12.8,190,16.1,0,0,1020,53,49.54,Clear,8.5,-104,-108,2026-07-23,2026-07-23T22:46:32Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,fcst,81.1,4.7,60,6.9,3,0,1019,58.9,46.97,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-23T22:46:32Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,fcst,72.6,8.1,140,10.3,0,0,1021,53.1,50.48,Clear,8.5,-225,200,2026-07-23,2026-07-23T22:46:32Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-23T23:54:17Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-23T23:54:17Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,obs,69.8,12.7,191,19.7,0,0,1021,50.6,50.46,Clear,8.5,-104,-108,2026-07-23,2026-07-23T23:54:17Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,obs,80,6.7,51,6.9,0,0,1020.1,58,46.97,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-23T23:54:17Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,obs,75,8.8,116,10.7,0,0,1021.3,48.1,38.66,Clear,8.5,-225,200,2026-07-23,2026-07-23T23:54:17Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-24T01:19:34Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-24T01:19:34Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,obs,69.8,12.7,191,19.7,0,0,1021,50.6,50.46,Clear,8.5,-104,-108,2026-07-23,2026-07-24T01:19:34Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,obs,80,6.7,51,6.9,0,0,1020.1,58,46.97,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-24T01:19:34Z
2026-07-23,824247,Comerica Park,150,Open,2026-07-23T22:40:00Z,1784847600,obs,75,8.8,116,10.7,0,0,1021.3,48.1,38.66,Clear,8.5,-225,200,2026-07-23,2026-07-24T01:19:34Z
2026-07-23,824893,Truist Park,145,Open,2026-07-23T16:15:00Z,1784822400,obs,83.8,7.3,208,13.9,0,0,1018,72.3,68.37,Partially cloudy,8,-245,217,2026-07-23,2026-07-24T02:14:55Z
2026-07-23,824406,Progressive Field,355,Open,2026-07-23T17:10:00Z,1784826000,obs,73.1,10,10,6.9,0,0,1022.6,53.9,51.05,Partially cloudy,7.5,-140,126,2026-07-23,2026-07-24T02:14:55Z
2026-07-23,822785,Rogers Centre,345,Retractable,2026-07-23T19:07:00Z,1784833200,obs,69.8,12.7,191,19.7,0,0,1021,50.6,50.46,Clear,8.5,-104,-108,2026-07-23,2026-07-24T02:14:55Z
2026-07-23,823042,Busch Stadium,62,Open,2026-07-23T21:15:00Z,1784840400,obs,80,6.7,51,6.9,0,0,1020.1,58,46.97,Partially cloudy,7.5,-120,108,2026-07-23,2026-07-24T02:14:55Z
